"Outcome_M9","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_3","Cat_4","Quan_18","Cat_349","Cat_359","Quant_24","Quant_25","Cat_469","Cat_470","Cat_494","Quan_27"
16000,8800,74,696622,313,26,273,288,19,"4","6",10,"0","0",30,30,"0","0","0",0
500,6400,39,5633,40,1,29,6,0,"50","1126",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6100,45,9772,1,1,0,1,1,"143","895",11.0857142857143,"0","0",8,8,"0","0","0",0
2000,7100,106,37215,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"278","460",8,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6500,4,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"409","718",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8200,102,447992,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"40","56",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
3000,8500,154,401293,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"323","536",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
2000,8300,106,793103,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"78","128",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,8200,50,412632,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","50",11.0857142857143,"0","0",18,18,"0","0","0",0
500,4500,43,56051,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"426","757",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6987.22826086957,62.2247644683715,386836,10,3,4,0,0,"243","898",11.0857142857143,"0","0",8,8,"0","0","0",0
2000,7900,81,940341,30,10,7,18,8,"38","763",11.0857142857143,"0","0",167,167,"0","0","1",0
500,6700,29,163947,11,3,5,3,0,"584","403",11.0857142857143,"0","0",6,6,"0","0","0",0
2000,7600,69,824187,29,3,14,14,3,"27","981",11.0857142857143,"0","0",4,4,"0","0","0",0
500,5000,43,224371,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"216","412",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,3800,48,84266,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"158","249",12,"0","0",3,55.7813504823151,"0","0","0",0
3000,8700,58,222511,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",11.0857142857143,"0","0",512,512,"2","0","0",0
500,5300,34,149219,16,2,4,2,0,"46","1262",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,2600,17,3936,42,2,34,5,0,"49","1145",11.0857142857143,"0","0",8,8,"0","0","0",0
500,6900,67,214006,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"246","18",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7100,48,192962,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"233","379",11.0857142857143,"0","0",21,21,"0","0","1",0
500,6300,36,62276,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","216",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,6400,85,642451,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",11.0857142857143,"0","0",57,57,"2","0","0",0
500,7700,42,267629,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"41","57",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7800,103,440417.6367713,22,7,5,15,5,"232","305",11.0857142857143,"0","0",19,19,"0","0","0",0
500,6987.22826086957,2,44363,1,0,0,1,0,"534","992",11.0857142857143,"0","0",8,8,"0","0","0",0
500,3800,12,91161,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","12",12,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8200,123,488430,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"334","562",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8200,116,272994,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"141","224",8,"0","0",53.1466275659824,23,"0","0","0",0
3000,8200,105,624769,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"35","367",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
500,7300,94,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"268","586",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5000,33,26436,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"214","349",11.0857142857143,"0","0",53.1466275659824,2,"0","0","0",0
500,5900,89,317271,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"335","564",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7200,12,119498,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"127","202",21,"0","0",33,33,"0","0","0",0
2000,8400,87,916743,68,15,26,35,14,"51","563",11.0857142857143,"0","0",109,109,"0","0","0",0
500,5800,77,149470,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"15","366",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
500,6400,53,16442,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","151",8,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5900,46,4221,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","123",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5500,53,396297,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"126","200",11.0857142857143,"0","0",3,3,"0","0","0",0
500,8700,182,4741,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"341","585",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,4200,19,631652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5500,36,564834,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"225","369",11.0857142857143,"0","0",9,55.7813504823151,"0","0","0",0
3000,9300,144,1650772,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"223","364",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
500,7500,46,245463,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"362","213",11.0857142857143,"0","0",34,34,"0","0","0",0
500,3500,8,91161,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","12",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7500,65,1969756,80,8,42,24,5,"192","1117",11.0857142857143,"0","0",11,11,"0","0","1",2
500,5500,11,153980,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"129","207",11.0857142857143,"0","0",7,7,"0","0","0",0
500,6200,16,164171,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","187",11.0857142857143,"0","0",10,10,"0","0","0",0
500,6300,22,230598,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"77","150",11.0857142857143,"0","0",42,42,"0","0","0",0
500,6000,37,23149,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","66",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6900,96,549715,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"208","340",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8000,33,691706,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5500,40,51652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"167","263",16,"0","0",4,4,"0","0","0",0
500,6987.22826086957,2,131448,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","10",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5000,52,49935,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","287",12,"0","0",53.1466275659824,8,"0","0","0",0
500,6987.22826086957,62.2247644683715,194305,3,1,1,2,1,"6","17",11.0857142857143,"0","0",2,2,"0","0","0",0
500,5800,69,57822,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"251","708",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
5000,8600,107,4365238,155,57,31,68,39,"8","11",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
2000,8900,129,1201564,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"85","308",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,5900,59,95291,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"48","66",11.0857142857143,"0","0",41,41,"0","0","0",0
500,6500,38,2048,3,3,2,0,0,"468","1214",11.0857142857143,"0","0",7,55.7813504823151,"0","0","1",0
2000,4400,51,367328,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"198","714",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8900,102,1529105,121,43,37,61,27,"114","206",11.0857142857143,"0","0",53.1466275659824,15,"2","0","1",0
500,6000,19,97941,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","453",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8400,38,359080,48,9,19,32,8,"30","51",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7400,40,788296,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","49",11.0857142857143,"0","0",30,30,"2","0","0",0
5000,8800,149,483316,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"207","337",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
2000,7600,55,440417.6367713,33,7,13,11,3,"578","1072",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7600,62,720532,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"10","19",11.0857142857143,"0","0",34,34,"0","0","0",0
500,6100,92,20071,5,3,0,3,1,"389","661",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6000,56,193041,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"257","411",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4400,11,89480,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"166","262",11.0857142857143,"0","0",20,20,"0","0","0",0
500,5400,67,43805,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"209","342",11.0857142857143,"0","0",6,6,"0","0","0",0
500,5200,45,462746,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"176","370",11.0857142857143,"0","0",53.1466275659824,2,"0","0","0",0
500,8200,80,280808,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"106","267",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
500,8200,112,447992,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"40","56",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6600,72,245264,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"105","454",11.0857142857143,"0","0",161,55.7813504823151,"0","0","0",0
500,6900,91,94125,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"218","356",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7500,69,557725,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"41","57",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
3000,8000,87,1168518,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","206",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
3000,7900,118,457014,62,22,21,27,14,"207","337",11.0857142857143,"0","0",2,2,"0","0","1",0
2000,7200,95,664806,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"232","378",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
3000,8600,77,1348716,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"165","566",11.0857142857143,"0","0",6,55.7813504823151,"0","0","1",1
500,5500,88,2477,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"122","195",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7600,76,101055,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"171","270",2,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8300,111,931417,107,20,48,41,7,"89","139",11.0857142857143,"0","0",1039,1039,"2","0","1",0
500,7700,104,466603,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"98","193",16,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,9000,133,823479,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"117","188",16,"0","0",53.1466275659824,4,"2","0","0",0
500,6600,46,670326,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"107","264",11.0857142857143,"0","0",8,8,"0","0","0",0
2000,8500,115,467424,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"29","38",11.0857142857143,"0","0",27,27,"0","0","0",0
6000,9200,137,1329383,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","385",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","1","1",10
2000,9500,149,1005204,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"133","214",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
2000,9100,61,518273,36,12,8,13,9,"73","279",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6200,47,844248,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"114","420",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8700,151,834327,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"282","214",11.0857142857143,"0","0",53.1466275659824,5,"0","0","1",0
500,5300,28,30366,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"115","184",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7300,47,5650,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"171","270",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5900,18,283838,10,0,5,2,0,"578","1081",11.0857142857143,"0","0",198,198,"0","0","0",0
500,6100,56,193707,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"139","135",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,5600,43,440417.6367713,13,6,3,2,2,"408","715",11.0857142857143,"0","0",90,90,"2","0","1",0
500,5900,44,181085,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"408","715",11.0857142857143,"0","0",41,41,"0","0","0",0
500,8200,71,739705,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"180","285",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7400,91,65599,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","3",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7300,33,304225,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","204",11.0857142857143,"0","0",24,24,"0","0","0",0
500,6800,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"222","362",16,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7000,120,316575,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"400","80",11.0857142857143,"0","0",4,4,"0","0","0",0
2000,8500,86,10057,25,12,6,17,9,"32","38",11.0857142857143,"0","0",61,61,"0","0","0",0
500,5600,16,32760,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"231","377",11.0857142857143,"0","0",6,5,"0","0","0",0
2000,8700,92,1516735,54,20,22,29,10,"28","40",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,4200,6,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"6","382",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8200,82,62984,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","89",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
2000,9300,80,440417.6367713,19,11,4,6,4,"165","259",11.0857142857143,"0","0",13,55.7813504823151,"0","0","0",0
500,6987.22826086957,1,86725,5,3,0,3,2,"6","1229",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7900,81,1106,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"108","175",16,"0","0",19,19,"0","0","0",0
500,6200,99,303842,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"345","583",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5600,21,384334,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"176","277",11.0857142857143,"0","0",53.1466275659824,4,"0","0","0",0
3000,8100,145,1003761,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"57","86",16,"0","0",6,6,"2","0","1",0
500,7400,49,589158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"38","408",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8000,98,27136,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","429",11.0857142857143,"0","0",8,8,"0","0","1",0
2000,8500,39,2006285,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"118","188",11.0857142857143,"0","0",53.1466275659824,2,"0","0","0",0
500,5200,3,72774,2,1,0,2,1,"392","675",11.0857142857143,"0","0",18,55.7813504823151,"0","0","0",0
500,7900,91,669770,31,23,8,21,18,"362","30",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
500,5900,66,1361,20,2,9,2,1,"16","302",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7400,39,428610,7,0,1,4,0,"430","764",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7600,119,478691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"378","641",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8200,108,975913,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"109","176",12,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
2000,8100,59,438753,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","331",16,"0","0",62,62,"0","0","0",0
2000,7800,106,442044,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"135","320",11.0857142857143,"0","0",8,55.7813504823151,"0","0","0",0
500,6500,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","391",11.0857142857143,"0","0",32,32,"0","0","0",0
2000,7000,92,517764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"193","303",16,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
6000,8200,79,5417231,134,11,79,28,5,"73","1116",11.0857142857143,"0","0",9,9,"0","0","0",0
500,6900,8,439801,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"46","352",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8100,135,380699,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"206","550",11.0857142857143,"0","0",53.1466275659824,3,"0","0","0",0
500,8000,70,30069,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"279","567",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6300,37,1007988,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"77","150",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,8500,77,503093,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"168","398",11.0857142857143,"0","0",16,16,"0","0","0",0
500,7600,27,370537,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"227","371",11.0857142857143,"0","0",7,7,"0","0","0",0
8000,8500,125,2408730,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","11",18,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
2000,6400,76,440417.6367713,10,5,5,5,5,"20","1058",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6700,67,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","402",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7900,58,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","198",8,"0","0",52,52,"0","0","0",0
500,6500,51,16442,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"97","151",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,6800,95,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"33","42",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,7200,35,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",11.0857142857143,"0","0",75,75,"2","0","0",0
2000,5100,50,25777,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"123","197",11.0857142857143,"0","0",30,55.7813504823151,"0","0","0",0
500,4500,60,561128,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"220","359",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5800,72,118199,50,8,17,34,4,"208","965",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","1",0
500,7000,67,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","497",11.0857142857143,"0","0",42,42,"0","0","0",0
2000,5600,99,635484,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"156","245",4,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,4700,11,98168,0,0,0,0,0,"140","222",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7900,65,48840,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"150","236",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
5000,9200,132,725087,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"55","81",11.0857142857143,"0","0",405,405,"2","0","1",0
500,4900,51,440417.6367713,40,6,15,13,1,"580","1075",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
2000,8300,76,1238684,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","39",11.0857142857143,"0","0",32,32,"0","0","0",0
2000,7600,45,820707,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","40",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,5900,58,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"414","729",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6700,33,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","5",11.0857142857143,"0","0",90,90,"0","0","0",0
500,7500,125,518565,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"11","20",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6400,70,11971,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","350",11.0857142857143,"0","0",43,43,"0","0","0",0
2000,8500,111,326799,55,23,11,43,21,"23","733",11.0857142857143,"0","0",36,36,"0","0","1",0
500,6900,59,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"155","244",11.0857142857143,"0","0",5,55.7813504823151,"0","0","0",0
500,7200,64,151404,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","346",11.0857142857143,"0","0",8,8,"0","0","0",0
500,7500,82,367178,26,9,10,15,5,"607","1127",11.0857142857143,"0","0",30,30,"0","0","0",0
2000,8000,92,664717,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",11.0857142857143,"0","0",67,67,"0","0","0",0
500,6400,60,67691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"393","676",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7700,49,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",11.0857142857143,"0","0",63,63,"2","0","1",0
500,3700,7,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"194","382",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7100,34,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"180","285",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
3000,8200,66,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"32","48",11.0857142857143,"0","0",621,621,"0","0","0",0
500,4600,60,631652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"100","156",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","0",0
500,7900,36,483256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"30","51",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7500,60,242444,6,0,2,1,0,"38","664",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,6700,104,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","402",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"2","0","1",0
500,5800,59,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"414","729",11.0857142857143,"0","0",53.1466275659824,55.7813504823151,"0","0","0",0
500,7800,68,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"51","179",11.0857142857143,"0","0",64,64,"0","0","0",0
2000,8000,89,860321,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","108",11.0857142857143,"0","0",41,41,"2","0","1",0
500,8700,85,28164,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"276","450",11.0857142857143,"0","0",33,55.7813504823151,"2","0","0",0
