"Outcome_M8","Date_1","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_10","Quan_11","Cat_2","Cat_3","Cat_4","Cat_15","Quan_18","Cat_139","Cat_245","Cat_392","Cat_469","Cat_470","Cat_484","Cat_494","Cat_501"
500,1939,6700,18,471617,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","116","186","3",11.0857142857143,"0","0","0","0","0","0","0","0"
13000,3199,8800,74,696622,313,26,273,288,19,"3","4","6","3",10,"0","0","0","0","0","0","0","0"
500,3229,6400,39,5633,40,1,29,6,0,"27","50","1126","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3227,6100,45,9772,1,1,0,1,1,"26","143","895","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2695,7100,106,37215,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"13","278","460","1",8,"0","0","0","0","0","0","0","0"
500,2829,6500,4,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"133","409","718","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3003,8200,102,447992,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","40","56","1",11.0857142857143,"0","0","0","2","0","0","0","0"
10000,2702,8500,154,401293,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","323","536","16",11.0857142857143,"0","0","0","2","0","0","1","0"
500,1890,8300,106,793103,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","78","128","2",11.0857142857143,"0","0","0","2","0","0","0","0"
500,1890,8200,50,412632,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"18","32","50","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2807,4500,43,56051,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"139","426","757","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3220,6987.22826086957,62.2247644683715,386836,10,3,4,0,0,"16","243","898","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3101,7900,81,940341,30,10,7,18,8,"60","38","763","4",11.0857142857143,"0","0","0","0","0","0","1","0"
2000,3226,6700,29,163947,11,3,5,3,0,"16","584","403","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3087,7600,69,824187,29,3,14,14,3,"12","27","981","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2499,5000,43,224371,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"74","216","412","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2001,3800,48,84266,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","158","249","2",12,"0","0","0","0","0","0","0","0"
2000,2478,8700,58,222511,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","48","3",11.0857142857143,"0","0","0","2","0","0","0","0"
500,3353,5300,34,149219,16,2,4,2,0,"236","46","1262","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3243,2600,17,3936,42,2,34,5,0,"27","49","1145","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2485,6900,67,214006,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","246","18","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2343,7100,48,192962,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","233","379","2",11.0857142857143,"2","0","0","0","0","0","1","0"
500,2135,6300,36,62276,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","216","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2512,6400,85,642451,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","31","40","2",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2121,7700,42,267629,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","41","57","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3094,7800,103,440417.6367713,22,7,5,15,5,"5","232","305","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3066,6987.22826086957,2,44363,1,0,0,1,0,"8","534","992","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2156,3800,12,91161,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","9","12","2",12,"0","0","0","0","0","0","0","0"
2000,2926,8200,123,488430,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","334","562","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2001,8200,116,272994,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","141","224","1",8,"0","0","0","0","0","0","0","0"
3000,2366,8200,105,624769,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","35","367","2",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2898,7300,94,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","268","586","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2233,5000,33,26436,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","214","349","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2940,5900,89,317271,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"13","335","564","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2093,7200,12,119498,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","127","202","2",21,"0","0","0","0","0","0","0","0"
10000,3066,8400,87,916743,68,15,26,35,14,"53","51","563","19",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2366,5800,77,149470,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","15","366","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,1904,6400,53,16442,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","97","151","2",8,"0","0","0","0","0","0","0","0"
500,2912,5900,46,4221,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","10","123","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,1960,5500,53,396297,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","126","200","4",11.0857142857143,"2","0","0","0","0","0","0","0"
2000,2975,8700,182,4741,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","341","585","1",11.0857142857143,"0","0","0","2","0","0","0","0"
500,1855,4200,19,631652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","100","156","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2347,5500,36,564834,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","225","369","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2354,9300,144,1650772,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","223","364","1",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2744,7500,46,245463,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","362","213","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2240,3500,8,91161,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","9","12","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3229,7500,65,1969756,80,8,42,24,5,"7","192","1117","3",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2148,5500,11,153980,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","129","207","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1974,6200,16,164171,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","114","187","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2471,6300,22,230598,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","77","150","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2733,6000,37,23149,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","66","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2226,6900,96,549715,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"72","208","340","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1777,8000,33,691706,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","6","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1988,5500,40,51652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"61","167","263","2",16,"0","0","0","0","0","0","0","0"
500,2828,6987.22826086957,2,131448,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","6","10","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2143,5000,52,49935,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","9","287","1",12,"0","0","0","0","0","0","0","0"
500,3192,6987.22826086957,62.2247644683715,194305,3,1,1,2,1,"5","6","17","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3192,5800,69,57822,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"49","251","708","2",11.0857142857143,"0","0","0","0","0","0","0","0"
10000,3234,8600,107,4365238,155,57,31,68,39,"5","8","11","1",11.0857142857143,"0","0","0","0","0","0","1","0"
2000,2148,8900,129,1201564,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","85","308","13",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2240,5900,59,95291,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"26","48","66","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3360,6500,38,2048,3,3,2,0,0,"151","468","1214","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2835,4400,51,367328,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"29","198","714","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,3241,8900,102,1529105,121,43,37,61,27,"28","114","206","1",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2513,6000,19,97941,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"12","27","453","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3115,8400,38,359080,48,9,19,32,8,"17","30","51","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2100,7400,40,788296,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","49","3",11.0857142857143,"0","0","0","2","0","0","0","0"
6000,2485,8800,149,483316,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","207","337","1",11.0857142857143,"0","0","0","2","0","2","1","0"
2000,3220,7600,55,440417.6367713,33,7,13,11,3,"16","578","1072","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1775,7600,62,720532,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","10","19","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3038,6100,92,20071,5,3,0,3,1,"9","389","661","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2541,6000,56,193041,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","257","411","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2142,4400,11,89480,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","166","262","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2198,5400,67,43805,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","209","342","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2366,5200,45,462746,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","176","370","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2828,8200,80,280808,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"52","106","267","1",11.0857142857143,"0","0","0","0","0","0","1","0"
500,3003,8200,112,447992,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","40","56","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2515,6600,72,245264,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"49","105","454","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2275,6900,91,94125,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","218","356","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2513,7500,69,557725,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"19","41","57","12",11.0857142857143,"0","0","0","0","0","0","1","0"
3000,2142,8000,87,1168518,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","114","206","1",11.0857142857143,"0","0","0","2","0","2","1","0"
2000,3220,7900,118,457014,62,22,21,27,14,"7","207","337","17",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2345,7200,95,664806,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"47","232","378","2",11.0857142857143,"0","0","0","0","0","0","1","0"
2000,2863,8600,77,1348716,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","165","566","1",11.0857142857143,"2","0","0","0","0","0","1","0"
500,1883,5500,88,2477,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"8","122","195","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2002,7600,76,101055,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","171","270","2",2,"0","0","0","0","0","0","0","0"
3000,3249,8300,111,931417,107,20,48,41,7,"42","89","139","20",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2597,7700,104,466603,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"60","98","193","1",16,"0","0","0","0","0","0","0","0"
3000,1528,9000,133,823479,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","117","188","2",16,"0","0","0","2","0","0","0","0"
2000,2177,6600,46,670326,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","107","264","3",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,1511,8500,115,467424,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","29","38","2",11.0857142857143,"0","0","0","0","0","0","0","0"
6000,2492,9200,137,1329383,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"1","1","385","1",11.0857142857143,"0","0","0","2","1","0","1","0"
2000,2058,9500,149,1005204,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","133","214","1",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,3220,9100,61,518273,36,12,8,13,9,"63","73","279","12",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2501,6200,47,844248,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","114","420","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2961,8700,151,834327,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"2","282","214","7",11.0857142857143,"0","0","0","0","0","0","1","0"
500,1729,5300,28,30366,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","115","184","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2366,7300,47,5650,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"56","171","270","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3192,5900,18,283838,10,0,5,2,0,"16","578","1081","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2471,6100,56,193707,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"47","139","135","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3227,5600,43,440417.6367713,13,6,3,2,2,"9","408","715","2",11.0857142857143,"2","2","0","2","0","0","1","0"
2000,2870,5900,44,181085,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","408","715","2",11.0857142857143,"0","2","0","0","0","0","0","0"
2000,2331,8200,71,739705,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","180","285","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1421,7400,91,65599,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","3","3","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2022,7300,33,304225,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","4","204","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2338,6800,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","222","362","2",16,"0","0","0","0","0","0","0","0"
2000,3108,7000,120,316575,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","400","80","17",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3346,8500,86,10057,25,12,6,17,9,"17","32","38","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2359,5600,16,32760,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"77","231","377","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3241,8700,92,1516735,54,20,22,29,10,"16","28","40","4",11.0857142857143,"0","0","0","2","0","0","0","0"
500,2457,4200,6,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","6","382","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2436,8200,82,62984,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","57","89","3",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,3304,9300,80,440417.6367713,19,11,4,6,4,"16","165","259","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3178,6987.22826086957,1,86725,5,3,0,3,2,"5","6","1229","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,1620,7900,81,1106,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","108","175","3",16,"0","0","0","0","0","0","0","0"
500,3073,6200,99,303842,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","345","583","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2002,5600,21,384334,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","176","277","3",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,1421,8100,145,1003761,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","57","86","1",16,"0","0","0","2","0","0","1","0"
500,2457,7400,49,589158,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"60","38","408","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2429,8000,98,27136,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"9","16","429","2",11.0857142857143,"0","0","0","0","0","0","1","0"
2000,2058,8500,39,2006285,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","118","188","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3199,5200,3,72774,2,1,0,2,1,"105","392","675","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3192,7900,91,669770,31,23,8,21,18,"13","362","30","1",11.0857142857143,"0","0","0","2","0","0","1","0"
500,3213,5900,66,1361,20,2,9,2,1,"9","16","302","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3199,7400,39,428610,7,0,1,4,0,"141","430","764","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2947,7600,119,478691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","378","641","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2478,8200,108,975913,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","109","176","1",12,"0","0","0","2","0","0","0","0"
2000,2379,8100,59,438753,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"31","56","331","1",16,"0","0","0","0","0","0","0","0"
2000,2233,7800,106,442044,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","135","320","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2415,6500,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","391","3",11.0857142857143,"0","0","0","0","0","2","0","0"
500,2128,7000,92,517764,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"47","193","303","1",16,"0","0","0","0","0","0","0","0"
8000,3229,8200,79,5417231,134,11,79,28,5,"63","73","1116","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2226,6900,8,439801,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","46","352","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2842,8100,135,380699,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","206","550","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2807,8000,70,30069,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"109","279","567","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1777,6300,37,1007988,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","77","150","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2450,8500,77,503093,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"12","168","398","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2345,7600,27,370537,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","227","371","4",11.0857142857143,"0","0","0","0","0","0","0","0"
15000,2506,8500,125,2408730,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","8","11","1",18,"0","0","0","2","0","0","1","0"
500,3227,6400,76,440417.6367713,10,5,5,5,5,"5","20","1058","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2499,6700,67,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","8","402","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2330,7900,58,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","198","3",8,"0","0","0","0","0","0","0","0"
500,1904,6500,51,16442,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","97","151","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2653,6800,95,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","33","42","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2142,7200,35,924460,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","31","40","11",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,1640,5100,50,25777,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","123","197","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2313,4500,60,561128,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","220","359","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3262,5800,72,118199,50,8,17,34,4,"12","208","965","2",11.0857142857143,"0","0","0","0","0","0","1","0"
500,2639,7000,67,70234,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","51","497","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2331,5600,99,635484,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"28","156","245","1",4,"0","0","0","0","0","0","0","0"
500,3220,4700,11,98168,0,0,0,0,0,"28","140","222","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2100,7900,65,48840,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"20","150","236","2",11.0857142857143,"0","0","0","0","0","0","0","0"
3000,2856,9200,132,725087,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"7","55","81","3",11.0857142857143,"0","0","0","2","0","0","1","0"
500,3234,4900,51,440417.6367713,40,6,15,13,1,"42","580","1075","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2415,8300,76,1238684,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","39","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1780,7600,45,820707,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","31","40","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2835,5900,58,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","414","729","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2254,6700,33,779723,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"3","5","5","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2677,7500,125,518565,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","11","20","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2239,6400,70,11971,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"18","32","350","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,3332,8500,111,326799,55,23,11,43,21,"13","23","733","2",11.0857142857143,"0","2","0","0","0","0","1","0"
500,2001,6900,59,598947,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"16","155","244","4",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2240,7200,64,151404,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","20","346","1",11.0857142857143,"0","0","0","0","0","0","0","0"
500,3374,7500,82,367178,26,9,10,15,5,"53","607","1127","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2848,8000,92,664717,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","51","179","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2975,6400,60,67691,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"102","393","676","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2504,7700,49,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","51","179","2",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2457,3700,7,128209,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"4","194","382","2",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2527,7100,34,440417.6367713,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"42","180","285","2",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2107,8200,66,18034,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","32","48","3",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,1778,4600,60,631652,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"45","100","156","4",11.0857142857143,"0","0","0","2","0","0","0","0"
2000,2751,7900,36,483256,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"17","30","51","3",11.0857142857143,"0","0","0","0","0","0","0","0"
500,2863,7500,60,242444,6,0,2,1,0,"60","38","664","4",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2499,6700,104,335300,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"5","8","402","2",11.0857142857143,"0","0","0","2","0","0","1","0"
500,2835,5800,59,7701,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"27","414","729","1",11.0857142857143,"0","0","0","0","0","0","0","0"
2000,2504,7800,68,910668,29.7883211678832,8.66058394160584,10.5,16.0182481751825,6.06204379562044,"53","51","179","2",11.0857142857143,"0","0","0","0","0","0","0","0"
